index,text,location
2160,"RT @A1speaker: Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://¡­","Hamilton - New Jersey"
2161,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","Heaven"
2162,"RT @FoxNews: .@greggutfeld: I can't see [Trump supporters] destroying businesses b/c either they work in them or they own them. https://t¡­","Indianapolis -IN"
2163,"RT @immigrant4trump: Greatest SUPPORT VIDEO - The Real Donald Trump #Trump2016 #AlwaysTrump #VoteTrump #AZPrimary #tcot https://t.co/eO3qSr¡­","United State of America"
2164,"RT @benshapiro: Broken Promises Theory: How Trump's Infectious Dishonesty Has Destroyed His Supporters https://t.co/kb6v3Hzo4n https://t.co¡­","California "
2165,"RT @lgmaterna: We have a tough enemy; TRUMP is tougher????#ArizonaPrimary #Utah4Trump #UtahCaucus #Trump4ThePeople #WakeUpUtah #Utah https://¡­","Virginia - USA"
2166,"RT @Canada4Bernie: 91% of respondents believe #Clinton should drop out &amp; unify voters against Trump for the good of the country. WOW https:¡­"," New York"
2167,"RT @LindaSuhler: Senator Jeff Sessions endorses Donald Trump. Lyin' Ted Cruz is being promoted by Lindsey Graham. Mind blowing huh? ?? VOT¡­","Bakersfield"
2168,"RT @YallShane: @realDonaldTrump this is great advice for DC. Mr Trump is for the people and he will listen to people #WeThePeople #Trump¡­","Connecticut - USA"
2169,"RT @PatriotByGod: Sheriff Clarke - Tells Trump supporters to stand their ground! You have them outnumbered! https://t.co/wZEE0VuMqc https¡­","Louisiana"
2170,"Here's an idea: how about a debate where Trump is also moderator. Would he show up? @littletxlady @ChuckNellis @Chrisd22000531 #SCAREDdonald","West Coast"
2171,"RT @dcexaminer: Two passages from Donald Trump's op-ed are identical to Ben Carson's writing from last month https://t.co/xXZ3MS6XWS https:¡­","CyberSpace"
2172,"RT @WisdomReact: 2016: Trump won't win. 2017: President Trump can't do that can he? 2018: You watching The Hunger Games tonight? I hope ¡­","arizona // irhs"
2173,"RT @surfingranny35: CANADIAN BORN TO CUBAN FATHER TRUMP IS IN NO WAY ELIGIBLE AS NBC 2 B POTUS OR VP ACCORDING 2 CONSTITUTION! #Trump htt¡­","Florida - USA"
2174,"RT @TeachMe2D0ugie: If Donald Trump wins the presidency with no background in politics I shouldn't have to graduate college to get a good j¡­","Humacao - PR"
2175,"RT @MassAdvisors: #CNBC's Jim Cramer: #Trump 'Right About Trade' https://t.co/kI0Gfdx1R3 He¡¯s been right the whole way.¡± while Establishm¡­","United States"
2176,"RT @alliseeisgold: Iowa has become the Donald Trump of the NCAA Wrestling Tournament. People don't care who wins they just hope it isn't t¡­","THE NARD "
2177,"RT @RedGalBlueState: I've noticed that when Trump doesn't have anyone to insult at the moment he pukes up another MAKE AMERICA GREAT AGAIN¡­","Brevard NC"
2178,"RT @Tree65Jackson: Thanks again to my man L R endorsement for Donald Trump see you soon man fried chicken and collard greens again htt¡­","Alberta"
2179,"RT @FrankLuntz: In the past 24 hours Donald Trump's chances of becoming the GOP nominee shot up +3.1%. https://t.co/rh4yu9KI3u https://t.¡­","Fairborn - Oh"
2180,"RT @TheresaMechele: Talk Radio Host Michael Savage Endorses Donald J Trump for President #AZ #UT #NE #CA #NY #IN #WV #Trump2016 https://t.¡­","Wisconsin - USA"
2181,"RT @veganvecoh: 69 Yr-old Trump Supporter Judy Beaty¡¯s house was vandalized &amp; she received Death Threats from Bernie Supporters/BLM https:/¡­","United States"
2182,"@DLoesch @RealBenCarson Yes we are Ben. Heart of the Republic is on the line. We are $19T in debt. Trump has character problem. You're WRONG","Texas"
2183,"RT @amrightnow: The Real Trump Trump About You Watch Make #1 https://t.co/j58e8aacrE #tcot #pjnet #1A #2A #Trump #trump2016 https://t.co¡­","Boise - ID"
2184,"RT @santiagos58: Labor Union Leadership ¡°Freaking Out¡± as Membership Supports Donald Trump¡­ | The Last Refuge BOOM?????? https://t.co/pLmOuzT¡­","Long Island - New York"
2185,"??????Resolute¡ïDonald Trump¡ïResults???? ??????Here Ye! Ted Cruz Lindsey Graham Camp HopOn!???? https://t.co/JeiOeCcBOe #MarchMadness @glennbeck","California??¡ï??Conservative"
2186,"RT @Johnatsrs1949: Pls RT. Trump supporters please call #STOP #RNC @reince and tell him we vote Trump Only.202 863 8500 press 9 then 7 http¡­","Terra"
2187,"RT @WDFx2EU: RT of @SheriffClarke @JohnKasich is anti gun and anti cop and people say Trump is not conservative? Seriously? https://t.co/Hs¡­","Living in Cold Land"
2188,"RT @dovorah001: The strongest most beloved among us support #Trump. They know sincerity when they see it???? #Utah #UtahForTrump #MAGA https:¡­","Los Angeles"
2189,"RT @mikasounds: Just back from @BBCRadio2 and watching Trevor Noah grilling Trump on The Daily Show. Noah is absolutely brilliant @TheDaily¡­","ON STAGE WITH MIKA 11|10??"
2190,"RT @nybodybutTrump: Here's a @PolitiFact summary of all the Trump statements they have examined. So much for Truthful to a Fault https:/¡­","Conroe - TX"
2191,"RT @heymikemayo: i just got thrown out of the trump rally for crime of filming/tweeting. was given choice of jail/arrest or leaving by pbso¡­","ASU '19"
2192,"RT @HispanicsTrump: For those of you who think a Hispanic can't support Trump! All lovers of America support him! #Trump2016 https://t.co/M¡­","Terror squad "
2193,"RT @mitchellvii: Dems who want to crossover and vote Trump can re-register as Republican and still vote in closed primaries. Mischief make¡­","USA"
2194,"RT @slw2547: Do the math. Cruz &amp; kasich can't get to 1237 Trump can lets not fail the American people &amp; handed over to a politician who wo¡­","North Carolina - USA"
2195,"RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can¡¯t let Trump be our next president. https¡­","Miami"
2196,"RT @Patriotic_Me: Treat of the Day :) Donald Trump Has New Moniker for Megyn Kelly Which Some Find Sexist #CrazyMegyn https://t.co/3BBywme¡­"," ¦Ì¦Ï¦Ë?¦Í ¦Ë¦Á¦Â? ! Prescott - AZ"
2197,"RT @ScottAdamsSays: Trump doesn't need to improve his favorability to win the general. He only needs to decrease Clinton's favorability. Do¡­","Pittsburgh - PA"
2198,"RT @mmurraypolitics: Day of Romney's anti-Trump speech Trump held a 23-delegate lead over Cruz per NBC's count. Two weeks later Trump's¡­","deep south "
2199,"RT @amrightnow: Trump About You #tcot #pjnet #1A #2A #Trump #trump2016 #realdonaldtrump Watch https://t.co/j58e8aacrE https://t.co/TftZKPx¡­","Houston - Texas"
2200,"Trump IS the right candidate 4 POTUS 2016. Don¡¯t leave it to chance or the GOPe. YOU MUST Get Up &amp; Go VOTE 4 Trump! https://t.co/vQONEMeHc0","California - USA"
2201,"@CNNPolitics @teddyschleifer Doesn't she have another Idiot Trump Rally she needs to ramble incoherently at before she tends to her husband?","New Albany - IN"
2202,"@GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election https://t.co/hpA1qIm0aS","Missouri - USA"
2203,"RT @WDFx2EU: RT of @SheriffClarke @JohnKasich is anti gun and anti cop and people say Trump is not conservative? Seriously? https://t.co/Hs¡­","Oklahoma"
2204,"RT @cher: TRUMP SAYS IF HE ISNT NOMINATED HIS SUPPORTERS WILL RIOT??HE¡¯S A MAN OF NO MORALS SO IM NOT SURPRISED HE¡¯S THREATENING AMERICA W/¡­","?somewhere in neverland"
2205,"RT @heymikemayo: i just got thrown out of the trump rally for crime of filming/tweeting. was given choice of jail/arrest or leaving by pbso¡­","Kota Damansara - Malaysia"
2206,"RT @txhustler42: The George Soros organization that is out to take down @realDonaldTrump please RT #Trump supporters. #AlwaysTrump https://¡­","#AllCatPack"
2207,"@NateSilver538 Trump produce so much BS the media is forced to spread energy around - not concentrate on refuting/denouncing any one scandal","Chicago - IL"
2208,"@costareports if the #Republican #Establishment #bastards attempt to BLOCK @realDonaldTrump we will demand that #Trump #run as #Independent","Waimalu - HI"
2209,"@SpeakerRyan Nice pic. Republicans are Marrying themselves to Trump. Willing to SWALLOW Trump to try to save the fractured effed up party:)","Upstate NY"
2210,"RT @Patriotic_Me: #LyingTed won 7 states Trump won: #NH #SC #NV #AL #AR #GA #MA #TN #VT #VA #KY #LA #HI #MI #MS #FL #IL #MO #NC #MR https:¡­","Indy"
2211,"RT @TeaPainUSA: POLL: One half of women have a unfavorable view of Donald Trump. Apparently the other half have an unfavorable view of them¡­","Minnesota - USA"
2212,"RT @TeaPainUSA: POLL: One half of women have a unfavorable view of Donald Trump. Apparently the other half have an unfavorable view of them¡­","Liberal in Red State"
2213,"RT @WayneDupreeShow: New Arizona Poll - Trump 37.3% Cruz 23.3.% Kasich 14.6%; Winner Take All! https://t.co/VAhhVNd5QZ #AlwaysTrump #Tru¡­","United States"
2214,"RT @YorkieMom4Trump: If Estab Steals nom frm TRUMP_won't matter_All same as Hillary_I ll write in Trump's name_won't vote 4 anyone else htt¡­","terra firma"
2215,"RT @jonathanchait: Conservative reporter too biased to appear on Fox news because she was assaulted by Trump spokesman https://t.co/obvOJA0¡­","Manhattan - NY"
2216,"RT @HuffingtonPost: Trump poses as big a risk to global economic stability as terrorism report concludes https://t.co/ELxVkMNFYd https://t¡­","Tampa - Fl."
2217,"Cruz happy let millions lose health insurance to repeal Obamacare https://t.co/9rVQJgYvrG thief CRUZ parrots all TRUMP plans started without","Florida - USA"
2218,"RT @JAssettrader: WHY CAN NO ONE FIGURE OUT TRUMP? THE ANSWER IS RIGHT IN FRONT OF YOU. PURE GENIUS HES OUT SMARTED EVERYONE GO TRUMP @eric¡­","Honolulu -Hawaii"
2219,"@sap77sr How do you feel about #faithbasedinitiatives? How many #members do you have? How do they feel abt your endorsement of #Trump? #ijaq","Chicago - IL"
2220,"RT @jenilynn1001: We can't let a murderer be our next POTUS who's married to a Rapist!! #NeverHillary #HillaryForPrison #Trump 2016???? http¡­","Miami - FL"
2221,"@MattMackowiak @ericbolling @AndrewKirell @MichelleFields never in my life have I have seen so many children i thought were adults til Trump","Rustburg - Virginia"
2222,"RT @TeaPainUSA: POLL: One half of women have a unfavorable view of Donald Trump. Apparently the other half have an unfavorable view of them¡­","Houston - TX"
2223,"RT @NYTMetro: Trump-Christie '16? The Bridgegate trial scheduled for September might spoil that ticket https://t.co/jSQFnEomGY https://¡­","East Bay CA"
2224,"RT @sheriffali: #Bridgegate Trial May Hinder A Trump Christie Ticket #TrumpChristieBulliesAlike https://t.co/CMmgUI5niX https://t.co/Xf5jv¡­","Jersey City - NJ"
2225,"RT @Johnatsrs1949: @GOP We're keeping track of those playing 'stop Trump' Game. We'll be coming for you when you're up for re-election htt¡­","phoenix"
2226,"@marklevinshow We would be mad if it goes to the convention because the RNC elites got involved to try and stop Trump. Blind support for Ted","Manassass - VA"
2227,"RT @E__Strobel: How does any veteran support #Trump after he said he¡¯d order our troops to commit war crimes then expected they¡¯d obey w/o¡­","I am not affiliated w/pk in CO"
2228,"RT @LeahR77: The Political Class With An Approval Rating Of 9% Are Telling Us What POTUS Candidate WE CAN HAVE ?? #Trump https://t.co/f4XWa2¡­","The Great State of Alaska"
2229,"RT @andylassner: Tough guy Donald Trump was petrified of war so he dodged the draft. His two sons shoot safari animals that are standing st¡­","Third Planet from the Sun"
2230,"RT @EricAshtin: 'I like Donald Trump cause he speaks his mind' 'Oh cool well do you like Kanye West?' 'Oh my God no! He has no filter¡­","JXN HC"
2231,"RT @Napoleonlegal: @either_orwell @WDFx2EU Mr.Trump loves America and the American Idea. He knows that YOU have been bamboozled and ripped¡­","Virginia"
2232,"RT @mitchellvii: Cruz's smart play here would be to drop out after AZ endorse Trump and hope for a spot on his Cabinet. If he continues h¡­","North Carolina"
2233,"Reid is a very corrupted Sen. and he wants to point the finger at Trump. The coffee pot calling the tea kettle black https://t.co/dPSiZX2Lci","San Pedro Ca."
2234,"RT @Reality_n_Truth: Establishment's portrayal of #Trump as the problem is the same kind of lies we've come to expect. We're not buying it ¡­","#AllCatPack"
2235,"RT @veganvecoh: Backstage before the Cleveland Trump Rally - Pastor Darrell Scott &amp; 4 other great Trump supporters. #TrumpTrain???????? https:/¡­","Oklahoma - USA"
2236,"RT @amrightnow: Trump ¡° Losing is not an Option¡± #tcot #realdonaldtrump #military #votetrump2016 https://t.co/j58e8aacrE https://t.co/232cP¡­","North Carolina - USA"
2237,"RT @veganvecoh: Backstage before the Cleveland Trump Rally - Pastor Darrell Scott &amp; 4 other great Trump supporters. #TrumpTrain???????? https:/¡­","Somewhere in time"
2238,"RT @realDonaldTrump: @GraggQuinton: This is the size crowd you get when people care what you say -Trump in Oklahoma . Got even bigger htt¡­","Los Angeles - CA"
2239,"RT @JohnRocca2: @FoxBusiness @realDonaldTrump @Varneyco AMERICAN PEOPLE VOTE TRUMP PRESIDENT MAKE AMERICA GREAT AGAIN VOTE TRUMP https://t¡­","Florida - USA"
2240,"RT @Wisconsin4Guns: Thousands rush to become US citizens so they can vote against Trump 800 000+ only in Florida https://t.co/frpviLSmsf ht¡­","las vegas"
2241,"RT @1summerstar1: #Trump campaign releases new details about Session's role as foreign-policy adviser #tlot #tcot #college #dems https:/¡­","USA"
2242,"RT @bethanyshondark: This is life under Trump. Politico gets its press creds pulled for accurate reporting @MIchelleFields gets fired for ¡­","Texas "
2243,"@CNN @oreillyfactor @KKK_com Trump: 'Make AmeriKKKa WHITE again. Build D FENCE bring ILLEGALS from D EU &amp; go BANKRUPT if I FUK UP 2 bad! ","Tombstone - AZ"
2244,"RT @sammie_duhhh: my morning shenanigans today consisted of taking a trump sign out of the ground and throwing it away. it's been a good mo¡­","Imperial - MO"
2245,"Trump plans to woo unbound delegates; convention math becomes crucial for nomination. -- The @BostonGlobe quoted me. https://t.co/lIInv16J10","Puerto Rico - USA"
2246,"@cjane87 @EsotericCD Rush's take on Pat Buchanan in the 90s was a populist isn't a conservative. Different w/ Trump. Jeff's right about why.","Washington - DC"
2247,"Living proof that Cruz and Trump supporters can get along. Better yet work together. Happy St. Patrick's day. ?????? https://t.co/cCO2oTVziy","where He leads "
2248,"Trump &amp; Hillary have fooled the poor &amp; middle class into thinking they will look out for them! They will always look out for themselves 1st!","Sherman - TX"
2249,"RT @jstines3: Trump U was a COLLASAL CON a massive SCAM. Trump USA? Disaster born of FRAUD! #NeverTrump #PJNET #TCOT #CCOT https://t.co/¡­","#DeepInTheHeartOfTexas"
2250,"RT @bigcleansky: @allahpundit @davidfrum Cruz is regretting NY Values Comments! EmersonPoll March 14-16: 64% Trump 12% Cruz 1% Kasich https¡­","Florida - USA"
2251,"RT @MikeBates: The politicians endorsing Trump are exercising profoundly poor judgement. Some voters will remember that in future elections¡­","New York City"
2252,"RT @Bishop55Beverly: @TheTrumpArmy @KarlRove The American people want Trump for President! We are done with Politicians! The GOP Elite ¡­","Geelong - Australia"
2253,"RT @TrumpSuperPAC: Since running #Trump has lost millions in business deals. He fights for what's right! We must fight for him! #VOTE http¡­","New York "
